n,Yes,No,609794
12/03/2013,Debt collection,Credit card,Improper contact or sharing of info,Contacted employer after asked not to,,,Gatestone & Co. International Inc.,,,,,Web,12/09/2013,Closed with non-monetary relief,Yes,No,619387
12/03/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,U.S. Bancorp,CA,92085,,,Postal mail,12/04/2013,Closed with explanation,Yes,Yes,620318
01/07/2014,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,CA,96130,,,Web,01/06/2014,Closed with explanation,Yes,No,657184
01/07/2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt resulted from identity theft,,,Capital One,MD,20705,,,Referral,01/09/2014,Closed with non-monetary relief,Yes,No,657186
01/07/2014,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,,,"Alliance Collection Agencies, Inc.",WI,54817,,,Referral,01/09/2014,Closed with explanation,Yes,No,657070
12/18/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,ACS Education Services,KY,40299,,,Web,12/18/2013,Closed with explanation,Yes,No,652046
12/18/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,Allied Interstate LLC,NJ,07052,,,Web,12/18/2013,Closed with non-monetary relief,Yes,No,649005
01/14/2014,Bank account or service,Checking account,"Making/receiving payments, sending money",,,,JPMorgan Chase & Co.,NJ,08094,,,Web,01/16/2014,Closed with explanation,Yes,No,668037
01/14/2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,FL,33065,,,Postal mail,01/31/2014,Closed with explanation,Yes,No,667376
01/14/2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,FL,33065,,,Postal mail,01/17/2014,Closed with explanation,Yes,No,667377
12/03/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Threatened arrest/jail if do not pay,,,Delbert Services,PA,19087,,,Web,12/04/2013,Closed with explanation,Yes,No,619392
12/03/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,CO,81137,,,Web,12/03/2013,Closed with explanation,Yes,No,619983
12/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,,,"National Credit Systems,Inc.",KY,40220,,,Web,12/26/2013,Closed with explanation,Yes,Yes,646190
12/26/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Equifax,CO,81215,,,Postal mail,12/31/2013,Closed with non-monetary relief,Yes,No,644202
12/10/2013,Payday loan,Payday loan,Can't stop charges to bank account,Can't stop charges to bank account,,,"EZCORP, Inc.",TX,77802,,,Web,01/17/2014,Closed,Yes,No,628033
01/07/2014,Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,,,"American Collections Enterprise, Inc.",MD,20854,,,Web,01/06/2014,Closed,Yes,No,657191
01/07/2014,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,NY,11358,,,Postal mail,01/09/2014,Closed with explanation,Yes,No,657193
11/15/2013,Credit reporting,,Incorrect information on credit report,Account terms,,,"National Credit Systems,Inc.",FL,33612,,,Web,12/02/2013,Closed with explanation,Yes,No,597969
11/22/2013,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,,,Encore Capital Group,MA,02151,,,Web,11/22/2013,Closed with non-monetary relief,Yes,No,609192
12/18/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,M&T Bank Corporation,MI,48076,,,Web,12/18/2013,Closed,Yes,No,646990
12/18/2013,Credit card,,Identity theft / Fraud / Embezzlement,,,,Capital One,PA,19608,,,Web,12/18/2013,Closed with explanation,Yes,No,652044
01/14/2014,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,Bank of America,NJ,07008,,,Web,01/17/2014,Closed with explanation,Yes,No,668040
12/10/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,"EOS Holdings, Inc.",MD,21921,,,Web,12/10/2013,Closed with explanation,Yes,Yes,628034
12/10/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,"Northstar Location Services, LLC",TX,77627,,,Web,08/08/2014,Closed,Yes,No,628035
12/26/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,NJ,07036,,,Postal mail,12/31/2013,Closed with explanation,Yes,No,646191
12/26/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,Bank of America,CA,90067,,,Postal mail,12/31/2013,Closed with explanation,Yes,No,646192
12/26/2013,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,Toyota Motor Credit Corporation,TX,78247,,,Postal mail,12/31/2013,Closed with explanation,Yes,No,646827
12/26/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,PNC Bank N.A.,CA,95106,"Older American, Servicemember",,Web,12/26/2013,Closed with explanation,Yes,No,646193
01/07/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,OH,44224,,,Web,01/14/2014,Closed with explanation,Yes,No,657194
01/07/2014,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,MD,20705,,,Referral,01/08/2014,Closed with non-monetary relief,Yes,No,657189
11/15/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,Wells Fargo & Company,NY,10606,,,Web,11/18/2013,Closed with explanation,Yes,Yes,599624
11/15/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",IL,60914,,,Postal mail,12/02/2013,Closed with explanation,Yes,No,597189
11/15/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Bank of America,KS,66073,,,Web,11/15/2013,Closed with explanation,Yes,Yes,599626
12/18/2013,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt was paid,,,JPMorgan Chase & Co.,MI,48346,,,Web,12/23/2013,Closed with explanation,Yes,No,642514
12/18/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Ocwen,CA,94089,,,Postal mail,12/24/2013,Closed with explanation,Yes,No,643885
01/14/2014,Credit reporting,,Incorrect information on credit report,Personal information,,,Experian,KY,41018,Servicemember,,Web,01/16/2014,Closed with explanation,Yes,No,667971
01/14/2014,Consumer Loan,Installment loan,Managing the loan or lease,,,,Bank of America,TX,77429,Servicemember,,Web,01/14/2014,Closed with explanation,Yes,No,668043
11/22/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,ConServe,PR,00726,,,Web,11/22/2013,Closed with explanation,Yes,No,609066
11/22/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,CA,90069,,,Web,11/26/2013,Closed with explanation,Yes,No,609823
11/22/2013,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,,Ally Financial Inc.,LA,70809,,,Web,11/26/2013,Closed with explanation,Yes,No,609195
12/26/2013,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Experian,TX,77619,,,Web,12/26/2013,Closed with explanation,Yes,No,644491
12/26/2013,Credit card,,Customer service / Customer relations,,,,Citibank,CA,92427,,,Web,12/26/2013,Closed with explanation,Yes,Yes,646194
11/15/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,"The CBE Group, Inc.",NJ,07821,,,Web,11/15/2013,Closed with explanation,Yes,No,599630
11/22/2013,Credit card,,Cash advance,,,,Bank of America,NJ,08854,,,Web,11/22/2013,Closed with explanation,Yes,No,609198
12/03/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,The Law Firm of Allan C. Smith,NY,12912,Servicemember,,Web,12/13/2013,Closed with non-monetary relief,Yes,Yes,619402
01/14/2014,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,,,Bank of America,PA,19132,,,Web,01/14/2014,Closed with explanation,Yes,Yes,667431
01/07/2014,Debt collection,Mortgage,Taking/threatening an illegal action,Seized/Attempted to seize property,,,Ocwen,CA,95219,,,Web,01/14/2014,Closed with explanation,Yes,No,657090
01/07/2014,Debt collection,Mortgage,Taking/threatening an illegal action,Seized/Attempted to seize property,,,Ocwen,CA,95219,,,Web,01/07/2014,Closed with explanation,Yes,No,657091
01/07/2014,Credit reporting,,Incorrect information on credit report,Account terms,,,Equifax,OK,74018,,,Referral,01/21/2014,Closed with explanation,Yes,No,657199
12/11/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,"SunTrust Banks, Inc.",GA,30338,,,Referral,12/12/2013,Closed with explanation,Yes,No,629635
12/03/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,Texas Higher Education Coordinating Board,TX,77023,,,Web,12/03/2013,Closed with explanation,Yes,No,619404
12/03/2013,Student loan,Non-federal student loan,Problems when you are unable to pay,Problems when you are unable to pay,,,"Navient Solutions, Inc.",CT,06514,,,Web,12/03/2013,Closed with explanation,Yes,No,619405
12/18/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,"Navient Solutions, Inc.",TX,75709,,,Web,12/18/2013,Closed with explanation,Yes,No,644395
12/18/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Citibank,NY,12553,,,Web,12/23/2013,Closed with explanation,Yes,No,643838
12/18/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Harvard Collections, LLC",MN,55076,,,Web,12/18/2013,Closed with non-monetary relief,Yes,Yes,655431
01/08/2014,Credit card,,Billing disputes,,,,Synchrony Financial,NY,11365,,,Postal mail,01/14/2014,Closed with explanation,Yes,No,658774
01/14/2014,Consumer Loan,Installment loan,Problems when you are unable to pay,,,,Citibank,NJ,08861,,,Phone,01/17/2014,Closed with explanation,Yes,No,668054
11/15/2013,Debt collection,I do not know,Communication tactics,Used obscene/profane/abusive language,,,Encore Capital Group,NY,11705,,,Web,11/15/2013,Closed with explanation,Yes,Yes,599631
11/15/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,Encore Capital Group,SC,29708,"Older American, Servicemember",,Phone,11/18/2013,Closed with explanation,Yes,No,599632
01/07/2014,Credit reporting,,Incorrect information on credit report,Public record,,,Equifax,GA,30168,,,Web,01/06/2014,Closed with explanation,Yes,Yes,656963
11/22/2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,Nationstar Mortgage,MI,48073,,,Web,11/22/2013,Closed with explanation,Yes,No,609208
01/07/2014,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,CA,94930,,,Referral,01/06/2014,Closed with explanation,Yes,Yes,657204
01/07/2014,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,Zwicker & Associates,WA,98093,,,Web,01/06/2014,Closed with non-monetary relief,Yes,No,657207
01/14/2014,Debt collection,Credit card,Communication tactics,Frequent or repeated calls,,,Synchrony Financial,CA,93257,Older American,,Phone,01/17/2014,Closed with monetary relief,Yes,No,668057
12/10/2013,Debt collection,Payday loan,False statements or representation,Impersonated an attorney or official,,,"Enova International, Inc.",OH,45305,,,Web,12/10/2013,Closed with explanation,Yes,No,628047
12/10/2013,Bank account or service,Checking account,Using a debit or ATM card,,,,TD Bank US Holding Company,NJ,07724,,,Web,12/10/2013,Closed with explanation,Yes,No,628051
12/03/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,,,"Citizens Financial Group, Inc.",VA,20176,,,Web,12/03/2013,Closed with explanation,Yes,No,619411
12/03/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,,,"I.C. System, Inc.",TX,78641,,,Web,12/03/2013,Closed with explanation,Yes,No,619412
11/15/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Quicken Loans,DC,20009,,,Web,11/15/2013,Closed with explanation,No,No,597404
11/15/2013,Debt collection,Credit card,Communication tactics,Used obscene/profane/abusive language,,,Wells Fargo & Company,GA,30349,Older American,,Phone,11/18/2013,Closed with explanation,Yes,No,599639
01/07/2014,Credit card,,Rewards,,,,JPMorgan Chase & Co.,UT,84103,,,Web,01/06/2014,Closed with explanation,Yes,No,657208
01/07/2014,Debt collection,I do not know,Taking/threatening an illegal action,Sued w/o proper notification of suit,,,"Kirschenbaum, Phillips & Levy, P.C.",NY,13643,Servicemember,,Web,01/23/2014,Closed with explanation,Yes,No,656990
11/22/2013,Credit reporting,,Incorrect information on credit report,Personal information,,,Experian,CA,90019,,,Web,11/26/2013,Closed with explanation,Yes,Yes,609211
11/22/2013,Credit card,,Identity theft / Fraud / Embezzlement,,,,"PayPal Holdings, Inc.",CA,94709,,,Web,11/22/2013,Closed with non-monetary relief,Yes,No,609214
12/18/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,,,,,Web,12/18/2013,Closed with monetary relief,Yes,No,646991
12/03/2013,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,JPMorgan Chase & Co.,NH,03873,,,Referral,12/04/2013,Closed with explanation,Yes,No,619370
12/10/2013,Credit card,,Late fee,,,,Citibank,IL,60616,,,Web,12/10/2013,Closed with explanation,Yes,No,628053
12/10/2013,Debt collection,Medical,False statements or representation,Attempted to collect wrong amount,,,Alorica Inc.,TX,74479,,,Phone,12/11/2013,Closed with explanation,Yes,Yes,628057
01/07/2014,Consumer Loan,Installment loan,Managing the loan or lease,,,,Synchrony Financial,MO,63034,,,Web,01/06/2014,Closed with monetary relief,Yes,No,657212
12/26/2013,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,Attempted to collect wrong amount,,,Encore Capital Group,FL,33615,,,Web,12/26/2013,Closed with explanation,Yes,No,644548
11/15/2013,Money transfers,International money transfer,Fraud or scam,,,,MoneyGram,MO,64093,"Older American, Servicemember",,Phone,11/18/2013,Closed with explanation,Yes,No,599644
11/15/2013,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",NJ,07106,,,Web,11/18/2013,Closed with monetary relief,Yes,Yes,599604
12/03/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Improper contact or sharing of info,Contacted employer after asked not to,,,"Portfolio Recovery Associates, Inc.",CA,92211,,,Web,12/03/2013,Closed with non-monetary relief,Yes,No,620319
12/10/2013,Debt collection,I do not know,Disclosure verification of debt,Not given enough info to verify debt,,,Encore Capital Group,RI,02905,Servicemember,,Web,12/10/2013,Closed with explanation,Yes,No,628058
12/10/2013,Debt collection,Medical,Improper contact or sharing of info,Contacted me after I asked not to,,,"NRA Group, LLC",MN,55458,,,Web,12/10/2013,Closed with non-monetary relief,Yes,No,628061
12/18/2013,Debt collection,Auto,Cont'd attempts collect debt not owed,Debt is not mine,,,"Arnold Scott Harris, P.C.",IL,60586,,,Web,12/18/2013,Closed with explanation,Yes,No,638328
12/18/2013,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,,,"Monarch Recovery Holdings, Inc.",AL,36551,Servicemember,,Web,12/18/2013,Closed with explanation,Yes,No,638329
01/07/2014,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Convergent Resources, Inc.",CA,94558,,,Web,01/06/2014,Closed with explanation,Yes,No,657215
01/07/2014,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Experian,CA,92404,,,Web,01/06/2014,Closed with explanation,Yes,No,657078
01/07/2014,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,JPMorgan Chase & Co.,WA,98022,,,Web,01/07/2014,Closed with monetary relief,Yes,No,657218
12/26/2013,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,,,"SunTrust Banks, Inc.",NC,27019,"Older American, Servicemember",,Web,01/13/2014,Closed with non-monetary relief,Yes,No,646214
12/26/2013,Bank account or service,Savings account,Deposits and withdrawals,,,,TD Bank US Holding Company,NY,12601,,,Postal mail,01/03/2014,Closed with monetary relief,Yes,No,644441
01/14/2014,Bank account or service,Other bank product/service,"Account opening, closing, or management",,,,FirstMerit Bank,IL,60440,,,Referral,01/17/2014,Closed with explanation,Yes,No,668230
